run_id,benchmark,method,noise_type,noise_rate,seed,bin_center,bin_acc,bin_conf,bin_count
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.3,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.5,0.5444444444444444,0.5170705255534914,180
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.5666666666666667,0.49834983498349833,0.5679600197489899,303
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.6333333333333333,0.48942598187311176,0.634031577953039,331
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.7,0.5146666666666667,0.7005457212130228,375
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.7666666666666666,0.5439024390243903,0.7666871538976344,410
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.8333333333333334,0.5735607675906184,0.8343848408158145,469
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.9,0.6021341463414634,0.9021084139623293,656
cifar10n_taskil__c10n_worse__gate_loss__seed0,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,0,0.9666666666666667,0.6423550087873462,0.9833653628145245,2276
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.1,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.3,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.5,0.4567901234567901,0.5175180803110571,162
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.5666666666666667,0.5189873417721519,0.5655943534419506,316
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.6333333333333333,0.5751445086705202,0.6335511839803244,346
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.7,0.5810055865921788,0.7019978275512184,358
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.7666666666666666,0.6015037593984962,0.7664310929171723,399
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.8333333333333334,0.6557734204793029,0.8345191746235933,459
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.9,0.6324503311258278,0.9026264437776528,604
cifar10n_taskil__c10n_worse__gate_loss__seed1,cifar10n_taskil,gate_loss,cifar10n:worse,0.393,1,0.9666666666666667,0.6595925297113752,0.9831030256224003,2356
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.1,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.3,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.5,0.5294117647058824,0.5162477690507384,136
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.5666666666666667,0.46619217081850534,0.5663759203568048,281
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.6333333333333333,0.44802867383512546,0.6331607851076297,279
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.7,0.5149501661129569,0.7013468601774931,301
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.7666666666666666,0.4891304347826087,0.7671505131799242,368
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.8333333333333334,0.5348837209302325,0.835627213214971,473
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.9,0.5248796147672552,0.9022331327726141,623
cifar10n_taskil__c10n_worse__gate_loss__seed2,cifar10n_taskil,gate_loss,cifar10n:worse,0.402,2,0.9666666666666667,0.5797558093737692,0.9832914675394819,2539
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.1,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.3,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.5,0.5625,0.5172305322355695,144
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.5666666666666667,0.5107296137339056,0.5671103297385023,233
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.6333333333333333,0.5271317829457365,0.6333771486615025,258
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.7,0.5431654676258992,0.6996562600993425,278
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.7666666666666666,0.5462962962962963,0.7659466156253109,324
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.8333333333333334,0.5489749430523918,0.8343035399506467,439
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.9,0.5911949685534591,0.9040627318358271,636
cifar10n_taskil__c10n_worse__gate_loss__seed3,cifar10n_taskil,gate_loss,cifar10n:worse,0.389,3,0.9666666666666667,0.6982886904761905,0.984747038200675,2688
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.1,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.3,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.5,0.44642857142857145,0.516900976321527,112
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.5666666666666667,0.5272727272727272,0.5663151456551119,220
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.6333333333333333,0.4928909952606635,0.6323005057059193,211
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.7,0.5263157894736842,0.6982763004206453,247
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.7666666666666666,0.5460750853242321,0.7685672602149,293
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.8333333333333334,0.50920245398773,0.8345888306392483,326
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.9,0.5419847328244275,0.9046638867327275,524
cifar10n_taskil__c10n_worse__gate_loss__seed4,cifar10n_taskil,gate_loss,cifar10n:worse,0.4,4,0.9666666666666667,0.5872187805673297,0.9870033364829234,3067
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.1,,,0
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.3,,,0
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.5,0.5168539325842697,0.5183200973473238,178
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.5666666666666667,0.51953125,0.5672108915168792,256
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.6333333333333333,0.5193548387096775,0.6343622488360251,310
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.7,0.6135593220338983,0.7005990824456942,295
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.7666666666666666,0.5626911314984709,0.7702823060732733,327
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.8333333333333334,0.6186666666666667,0.8340636925697327,375
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.9,0.6132264529058116,0.9035758733271597,499
cifar10n_taskil__c10n_worse__oracle__seed0,cifar10n_taskil,oracle,cifar10n:worse,0.4,0,0.9666666666666667,0.8148550724637681,0.9880842273218045,2760
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.1,,,0
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.3,,,0
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.5,0.4954954954954955,0.5148741592158068,111
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.5666666666666667,0.45384615384615384,0.5677652817506057,260
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.6333333333333333,0.5252525252525253,0.6335929891075751,297
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.7,0.5753424657534246,0.7013869712205782,292
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.7666666666666666,0.5958702064896755,0.7656931901751718,339
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.8333333333333334,0.6180371352785146,0.8324740584396241,377
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.9,0.6794171220400729,0.9015864743995319,549
cifar10n_taskil__c10n_worse__oracle__seed1,cifar10n_taskil,oracle,cifar10n:worse,0.393,1,0.9666666666666667,0.8014414414414415,0.986802102853586,2775
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.1,,,0
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.3,,,0
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.5,0.4968152866242038,0.5173299111378421,157
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.5666666666666667,0.5117647058823529,0.5658035110024845,340
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.6333333333333333,0.5290697674418605,0.6324102783272433,344
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.7,0.5121951219512195,0.6999489608697775,328
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.7666666666666666,0.591304347826087,0.7681083404499551,345
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.8333333333333334,0.6428571428571429,0.832713715766432,434
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.9,0.6387225548902196,0.9009228276159473,501
cifar10n_taskil__c10n_worse__oracle__seed2,cifar10n_taskil,oracle,cifar10n:worse,0.402,2,0.9666666666666667,0.8185025480203841,0.9874327357775181,2551
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.1,,,0
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.3,,,0
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.5,0.5042735042735043,0.5178842941919962,117
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.5666666666666667,0.5151515151515151,0.5678268479126872,264
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.6333333333333333,0.6038461538461538,0.6342591278828107,260
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.7,0.5243445692883895,0.7008255918820699,267
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.7666666666666666,0.5962145110410094,0.7691761588072551,317
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.8333333333333334,0.5970149253731343,0.8334952401581095,402
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.9,0.6166077738515902,0.9030882387616188,566
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.9666666666666667,0.7719985749910937,0.9866367585726128,2807
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.1,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.3,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.5,0.4409448818897638,0.5163742163049894,127
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.5666666666666667,0.508130081300813,0.5693790946549516,246
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.6333333333333333,0.49034749034749037,0.6343786286111044,259
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.7,0.6288659793814433,0.7025662842894748,291
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.7666666666666666,0.6637931034482759,0.766678411213831,348
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.8333333333333334,0.687793427230047,0.835214398556472,426
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.9,0.7109515260323159,0.9037468043863238,557
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.9666666666666667,0.8055353241077932,0.9852490264702607,2746
